participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
precise-tick,set4,4,212,125,181,181,3.116,False,x93,10112.0
precise-tick,set4,5,97,61,223,97,5.208,False,x93,10112.0
precise-tick,set4,6,241,182,63,63,4.244,False,x93,10112.0
precise-tick,set4,7,152,26,190,26,10.514,False,x93,10112.0
precise-tick,set4,8,65,27,212,27,6.367,False,x93,10112.0
precise-tick,set4,9,1,147,217,217,4.089,False,x93,10112.0
precise-tick,set4,10,83,141,247,141,4.514,False,x93,10112.0
precise-tick,set4,11,74,90,119,119,70.53,False,x93,10112.0
precise-tick,set4,12,185,114,20,20,8.524,False,x93,10112.0
precise-tick,set4,13,56,132,166,56,10.218,False,x93,10112.0
precise-tick,set4,14,114,114,108,108,2.747,False,x93,10112.0
precise-tick,set4,15,217,187,241,241,5.84,False,x93,10112.0
precise-tick,set4,16,224,149,86,149,5.809,False,x93,10112.0
precise-tick,set4,17,201,163,47,47,7.972,False,x93,10112.0
precise-tick,set4,18,152,139,134,139,9.959,False,x93,10112.0
precise-tick,set4,19,18,123,30,123,6.729,False,x93,10112.0
precise-tick,set4,20,108,178,12,12,13.381,False,x93,10112.0
precise-tick,set5,0,49,42,101,42,6.663,False,x93,10112.0
precise-tick,set5,1,180,69,7,69,4.938,False,x93,10112.0
precise-tick,set5,2,70,83,22,22,5.732,False,x93,10112.0
precise-tick,set5,3,40,225,130,130,6.153,False,x93,10112.0
precise-tick,set5,4,64,219,44,219,18.05,False,x93,10112.0
precise-tick,set5,5,80,37,166,37,9.663,False,x93,10112.0
precise-tick,set5,6,25,35,20,20,9.669,False,x93,10112.0
precise-tick,set5,7,232,169,173,232,5.694,False,x93,10112.0
precise-tick,set5,8,59,220,191,191,10.653,False,x93,10112.0
precise-tick,set5,9,20,169,169,20,2.684,False,x93,10112.0
precise-tick,set5,10,61,53,207,207,10.927,False,x93,10112.0
precise-tick,set5,11,65,241,182,65,3.418,False,x93,10112.0
precise-tick,set5,12,211,132,125,125,4.901,False,x93,10112.0
precise-tick,set5,13,152,153,236,152,6.603,False,x93,10112.0
precise-tick,set5,14,81,50,133,50,3.825,False,x93,10112.0
precise-tick,set5,15,106,107,238,107,12.776,False,x93,10112.0
precise-tick,set5,16,92,245,231,231,4.535,False,x93,10112.0
precise-tick,set5,17,118,29,70,29,6.237,False,x93,10112.0
precise-tick,set5,18,177,20,86,177,7.262,False,x93,10112.0
precise-tick,set5,19,4,174,111,111,4.607,False,x93,10112.0
precise-tick,set5,20,177,249,135,135,5.984,False,x93,10112.0
precise-tick,set6,0,176,164,21,164,15.635,False,x93,10112.0
precise-tick,set6,1,89,228,30,89,3.651,False,x93,10112.0
precise-tick,set6,2,72,214,174,174,5.825,False,x93,10112.0
precise-tick,set6,3,76,109,246,246,8.464,False,x93,10112.0
precise-tick,set6,4,34,234,63,234,4.696,False,x93,10112.0
precise-tick,set6,5,153,82,98,153,3.927,False,x93,10112.0
precise-tick,set6,6,10,236,157,10,5.478,False,x93,10112.0
precise-tick,set6,7,17,202,68,68,5.477,False,x93,10112.0
precise-tick,set6,8,202,34,172,202,12.63,False,x93,10112.0
precise-tick,set6,9,145,67,4,145,4.405,False,x93,10112.0
precise-tick,set6,10,17,114,114,17,2.533,False,x93,10112.0
precise-tick,set6,11,192,114,102,102,16.186,False,x93,10112.0
precise-tick,set6,12,153,123,60,153,5.254,False,x93,10112.0
precise-tick,set6,13,88,73,103,103,9.505,False,x93,10112.0
precise-tick,set6,14,115,147,182,182,3.431,False,x93,10112.0
precise-tick,set6,15,176,140,198,198,4.17,False,x93,10112.0
precise-tick,set6,16,178,82,21,82,5.266,False,x93,10112.0
precise-tick,set6,17,40,234,239,40,10.902,False,x93,10112.0
precise-tick,set6,18,89,4,12,89,3.102,False,x93,10112.0
precise-tick,set6,19,144,139,92,144,3.522,False,x93,10112.0
precise-tick,set6,20,185,148,190,185,5.743,False,x93,10112.0
precise-tick,set7,0,180,20,93,20,8.65,False,x93,10112.0
precise-tick,set7,1,99,174,211,99,3.773,False,x93,10112.0
precise-tick,set7,2,192,76,63,63,4.171,False,x93,10112.0
precise-tick,set7,3,156,61,191,191,3.327,False,x93,10112.0
precise-tick,set7,4,224,158,207,207,10.169,False,x93,10112.0
precise-tick,set7,5,203,214,62,62,7.435,False,x93,10112.0
precise-tick,set7,6,38,193,14,38,11.982,False,x93,10112.0
precise-tick,set7,7,113,5,63,5,8.328,False,x93,10112.0
precise-tick,set7,8,138,163,12,163,8.382,False,x93,10112.0
precise-tick,set7,9,64,237,95,237,13.706,False,x93,10112.0
precise-tick,set7,10,44,173,110,173,7.366,False,x93,10112.0
precise-tick,set7,11,110,46,114,110,12.822,False,x93,10112.0
precise-tick,set7,12,94,237,6,6,9.055,False,x93,10112.0
precise-tick,set7,13,232,76,214,232,4.62,False,x93,10112.0
precise-tick,set7,14,226,171,175,171,7.814,False,x93,10112.0
precise-tick,set7,15,32,96,160,160,9.484,False,x93,10112.0
precise-tick,set7,16,164,212,116,212,8.523,False,x93,10112.0
precise-tick,set7,17,83,11,147,83,9.889,False,x93,10112.0
precise-tick,set7,18,19,181,239,19,14.321,False,x93,10112.0
precise-tick,set7,19,174,76,174,76,3.614,False,x93,10112.0
precise-tick,set7,20,145,243,134,243,4.861,False,x93,10112.0
precise-tick,set8,0,66,35,236,236,7.48,False,x93,10112.0
precise-tick,set8,1,137,154,116,154,10.248,False,x93,10112.0
precise-tick,set8,2,133,142,142,133,2.562,False,x93,10112.0
precise-tick,set8,3,249,126,183,183,8.687,False,x93,10112.0
precise-tick,set8,4,216,229,39,216,6.978,False,x93,10112.0
precise-tick,set8,5,144,161,116,116,4.594,False,x93,10112.0
precise-tick,set8,6,40,1,163,1,8.826,False,x93,10112.0
precise-tick,set8,7,138,220,215,215,3.421,False,x93,10112.0
precise-tick,set8,8,178,82,114,82,7.683,False,x93,10112.0
precise-tick,set8,9,138,20,165,138,7.458,False,x93,10112.0
precise-tick,set8,10,168,9,237,9,4.396,False,x93,10112.0
precise-tick,set8,11,232,12,133,12,7.597,False,x93,10112.0
precise-tick,set8,12,58,189,15,15,6.281,False,x93,10112.0
precise-tick,set8,13,57,20,46,57,14.148,False,x93,10112.0
precise-tick,set8,14,220,142,143,143,4.262,False,x93,10112.0
precise-tick,set8,15,225,93,126,93,4.683,False,x93,10112.0
precise-tick,set8,16,3,85,150,3,6.3,False,x93,10112.0
precise-tick,set8,17,205,125,182,182,3.64,False,x93,10112.0
precise-tick,set8,18,43,45,174,43,4.844,False,x93,10112.0
precise-tick,set8,19,224,111,23,224,7.201,False,x93,10112.0
precise-tick,set8,20,56,50,4,56,7.237,False,x93,10112.0
precise-tick,set9,0,145,163,118,163,7.397,False,x93,10112.0
precise-tick,set9,1,129,52,133,129,16.306,False,x93,10112.0
precise-tick,set9,2,241,164,61,241,9.749,False,x93,10112.0
precise-tick,set9,3,11,108,133,108,7.36,False,x93,10112.0
precise-tick,set9,4,35,53,223,223,5.617,False,x93,10112.0
precise-tick,set9,5,208,33,131,131,7.91,False,x93,10112.0
precise-tick,set9,6,48,191,159,159,12.561,False,x93,10112.0
precise-tick,set9,7,194,123,157,123,8.573,False,x93,10112.0
precise-tick,set9,8,113,59,203,113,9.333,False,x93,10112.0
precise-tick,set9,9,81,73,86,81,9.04,False,x93,10112.0
precise-tick,set9,10,244,204,29,244,7.914,False,x93,10112.0
precise-tick,set9,11,8,164,6,8,3.705,False,x93,10112.0
precise-tick,set9,12,81,226,119,81,3.504,False,x93,10112.0
precise-tick,set9,13,105,153,236,105,6.839,False,x93,10112.0
precise-tick,set9,14,100,249,84,249,5.921,False,x93,10112.0
precise-tick,set9,15,238,182,15,15,11.006,False,x93,10112.0
precise-tick,set9,16,84,52,84,52,2.559,False,x93,10112.0
precise-tick,set9,17,137,169,165,169,4.833,False,x93,10112.0
precise-tick,set9,18,64,140,176,176,6.215,False,x93,10112.0
precise-tick,set9,19,57,236,85,57,5.295,False,x93,10112.0
precise-tick,set9,20,57,245,198,245,10.46,False,x93,10112.0
precise-tick,set10,0,88,42,238,42,8.02,False,x93,10112.0
precise-tick,set10,1,138,53,223,223,3.454,False,x93,10112.0
precise-tick,set10,2,104,232,47,232,7.238,False,x93,10112.0
precise-tick,set10,3,9,148,29,148,7.507,False,x93,10112.0
precise-tick,set10,4,41,153,139,153,7.866,False,x93,10112.0
precise-tick,set10,5,80,65,104,80,5.842,False,x93,10112.0
precise-tick,set10,6,229,86,231,229,5.133,False,x93,10112.0
precise-tick,set10,7,56,58,155,58,8.661,False,x93,10112.0
precise-tick,set10,8,233,98,13,98,4.599,False,x93,10112.0
precise-tick,set10,9,234,164,71,164,5.541,False,x93,10112.0
precise-tick,set10,10,154,244,159,154,3.38,False,x93,10112.0
precise-tick,set10,11,178,245,118,245,5.813,False,x93,10112.0
precise-tick,set10,12,151,180,135,135,5.782,False,x93,10112.0
precise-tick,set10,13,40,41,60,41,5.577,False,x93,10112.0
precise-tick,set10,14,248,67,127,127,4.637,False,x93,10112.0
precise-tick,set10,15,56,169,150,56,3.943,False,x93,10112.0
precise-tick,set10,16,231,67,151,151,5.176,False,x93,10112.0
precise-tick,set10,17,9,21,9,21,2.435,False,x93,10112.0
precise-tick,set10,18,76,21,92,92,12.335,False,x93,10112.0
precise-tick,set10,19,233,85,86,85,6.254,False,x93,10112.0
precise-tick,set10,20,96,193,102,96,3.789,False,x93,10112.0
precise-tick,set11,0,160,60,134,160,3.834,False,x93,10112.0
precise-tick,set11,1,168,193,138,193,7.609,False,x93,10112.0
precise-tick,set11,2,75,109,71,75,11.162,False,x93,10112.0
precise-tick,set11,3,65,83,206,83,6.123,False,x93,10112.0
precise-tick,set11,4,164,12,31,164,8.221,False,x93,10112.0
precise-tick,set11,5,41,78,159,41,4.327,False,x93,10112.0
precise-tick,set11,6,120,227,44,227,9.656,False,x93,10112.0
precise-tick,set11,7,32,242,111,242,3.41,False,x93,10112.0
precise-tick,set11,8,41,179,31,31,6.223,False,x93,10112.0
precise-tick,set11,9,160,190,6,6,5.619,False,x93,10112.0
precise-tick,set11,10,18,197,159,197,3.031,False,x93,10112.0
precise-tick,set11,11,144,59,229,59,5.687,False,x93,10112.0
precise-tick,set11,12,122,19,55,55,7.456,False,x93,10112.0
precise-tick,set11,13,33,68,247,68,7.983,False,x93,10112.0
precise-tick,set11,14,121,18,180,121,4.574,False,x93,10112.0
precise-tick,set11,15,190,125,46,125,6.743,False,x93,10112.0
precise-tick,set11,16,43,206,15,206,4.221,False,x93,10112.0
precise-tick,set11,17,42,43,125,125,3.243,False,x93,10112.0
precise-tick,set11,18,137,243,70,70,4.707,False,x93,10112.0
precise-tick,set11,19,179,206,179,206,2.697,False,x93,10112.0
precise-tick,set11,20,8,163,78,8,15.363,False,x93,10112.0
pleasant-elf,set1,0,104,186,237,237,16.343,False,x94,10073.0
pleasant-elf,set1,1,241,11,221,11,29.416,False,x94,10073.0
pleasant-elf,set1,2,155,171,222,155,21.767,False,x94,10073.0
pleasant-elf,set1,3,72,173,78,72,8.635,False,x94,10073.0
pleasant-elf,set1,4,115,77,235,77,26.686,False,x94,10073.0
